datetime,rolling_sharpe
2022-02-13 21:20:00,-5.2444396984616555
2022-02-13 21:25:00,-5.2444396984616555
2022-02-13 21:30:00,-5.493607960668144
2022-02-13 21:35:00,-5.92766540336102
2022-02-13 21:40:00,-6.072331341145085
2022-02-13 21:45:00,-6.072331341145085
2022-02-13 21:50:00,-6.072331341145085
2022-02-13 21:55:00,-6.072331341145085
2022-02-13 22:00:00,-6.072331341145085
2022-02-13 22:05:00,-6.072331341145085
2022-02-13 22:10:00,-6.072331341145085
2022-02-13 22:15:00,-6.072331341145085
2022-02-13 22:20:00,-6.072331341145085
2022-02-13 22:25:00,-6.072331341145085
2022-02-13 22:30:00,-6.072331341145085
2022-02-13 22:35:00,-6.072331341145085
2022-02-13 22:40:00,-6.072331341145085
2022-02-13 22:45:00,-6.072331341145085
2022-02-13 22:50:00,-6.072331341145085
2022-02-13 22:55:00,-6.072331341145085
2022-02-13 23:00:00,-6.072331341145085
2022-02-13 23:05:00,-6.072331341145085
2022-02-13 23:10:00,-6.072331341145085
2022-02-13 23:15:00,-6.072331341145085
2022-02-13 23:20:00,-6.072331341145085
2022-02-13 23:25:00,-6.072331341145085
2022-02-13 23:30:00,-6.072331341145085
2022-02-13 23:35:00,-6.072331341145085
2022-02-13 23:40:00,-6.072331341145085
2022-02-13 23:45:00,-6.072331341145085
2022-02-13 23:50:00,-6.072331341145085
2022-02-13 23:55:00,-6.072331341145085
2022-02-14 00:00:00,-6.072331341145085
2022-02-14 00:05:00,-6.072331341145085
2022-02-14 00:10:00,-6.072331341145085
2022-02-14 00:15:00,-6.072331341145085
2022-02-14 00:20:00,-6.072331341145085
2022-02-14 00:25:00,-6.072331341145085
2022-02-14 00:30:00,-6.072331341145085
2022-02-14 00:35:00,-6.072331341145085
2022-02-14 00:40:00,-6.072331341145085
2022-02-14 00:45:00,-6.072331341145085
2022-02-14 00:50:00,-6.072331341145085
2022-02-14 00:55:00,-6.072331341145085
2022-02-14 01:00:00,-6.072331341145085
2022-02-14 01:05:00,-6.43819314648805
2022-02-14 01:10:00,-7.937401028116901
2022-02-14 01:15:00,-10.03281133206943
2022-02-14 01:20:00,-9.968934496794445
2022-02-14 01:25:00,-9.778166958797792
2022-02-14 01:30:00,-7.450995520062554
2022-02-14 01:35:00,-6.366901694294304
2022-02-14 01:40:00,-7.518237834037157
2022-02-14 01:45:00,-8.895411688408409
2022-02-14 01:50:00,-8.829058732157465
2022-02-14 01:55:00,-8.17720696631064
2022-02-14 02:00:00,-5.721867564934378
2022-02-14 02:05:00,-5.4667131908027775
2022-02-14 02:10:00,-5.4667131908027775
2022-02-14 02:15:00,-5.4667131908027775
2022-02-14 02:20:00,-5.4667131908027775
2022-02-14 02:25:00,-5.4667131908027775
2022-02-14 02:30:00,-5.4667131908027775
2022-02-14 02:35:00,-5.4667131908027775
2022-02-14 02:40:00,-5.4667131908027775
2022-02-14 02:45:00,-5.4667131908027775
2022-02-14 02:50:00,-5.4667131908027775
2022-02-14 02:55:00,-5.4667131908027775
2022-02-14 03:00:00,-5.4667131908027775
2022-02-14 03:05:00,-5.4667131908027775
2022-02-14 03:10:00,-5.4667131908027775
2022-02-14 03:15:00,-5.4667131908027775
2022-02-14 03:20:00,-5.4667131908027775
2022-02-14 03:25:00,-5.4667131908027775
2022-02-14 03:30:00,-5.4667131908027775
2022-02-14 03:35:00,-5.4667131908027775
2022-02-14 03:40:00,-5.4667131908027775
2022-02-14 03:45:00,-5.4667131908027775
2022-02-14 03:50:00,-5.4667131908027775
2022-02-14 03:55:00,-5.4667131908027775
2022-02-14 04:00:00,-5.4667131908027775
2022-02-14 04:05:00,-5.4667131908027775
2022-02-14 04:10:00,-5.4667131908027775
2022-02-14 04:15:00,-5.4667131908027775
2022-02-14 04:20:00,-5.4667131908027775
2022-02-14 04:25:00,-5.4667131908027775
2022-02-14 04:30:00,-5.4667131908027775
2022-02-14 04:35:00,-5.4667131908027775
2022-02-14 04:40:00,-5.4667131908027775
2022-02-14 04:45:00,-5.317066385885882
2022-02-14 04:50:00,-4.177711790006963
2022-02-14 04:55:00,-1.5380004689593672
2022-02-14 05:00:00,-1.5380004689593672
2022-02-14 05:05:00,-1.5380004689593672
2022-02-14 05:10:00,-1.5380004689593672
2022-02-14 05:15:00,-1.5380004689593672
2022-02-14 05:20:00,-1.2428853332447456
2022-02-14 05:25:00,-2.5244198098902926
2022-02-14 05:30:00,-2.382997219692547
2022-02-14 05:35:00,1.2634499908087418
2022-02-14 05:40:00,1.2634499908087418
2022-02-14 05:45:00,1.2634499908087418
2022-02-14 05:50:00,1.2634499908087418
2022-02-14 05:55:00,1.2634499908087418
2022-02-14 06:00:00,1.2634499908087418
2022-02-14 06:05:00,1.2634499908087418
2022-02-14 06:10:00,1.2634499908087418
2022-02-14 06:15:00,1.2634499908087418
2022-02-14 06:20:00,1.2634499908087418
2022-02-14 06:25:00,1.2634499908087418
2022-02-14 06:30:00,1.2634499908087418
2022-02-14 06:35:00,1.2634499908087418
2022-02-14 06:40:00,1.2634499908087418
2022-02-14 06:45:00,1.2634499908087418
2022-02-14 06:50:00,1.2634499908087418
2022-02-14 06:55:00,1.6508187046484037
2022-02-14 07:00:00,2.70253378101193
2022-02-14 07:05:00,2.5534131204047386
2022-02-14 07:10:00,0.9198103059429662
2022-02-14 07:15:00,4.6807147098228645
2022-02-14 07:20:00,2.819644150047012
2022-02-14 07:25:00,3.22208007136809
2022-02-14 07:30:00,6.301579233982857
2022-02-14 07:35:00,6.301579233982857
2022-02-14 07:40:00,6.301579233982857
2022-02-14 07:45:00,6.301579233982857
2022-02-14 07:50:00,6.301579233982857
2022-02-14 07:55:00,6.301579233982857
2022-02-14 08:00:00,6.301579233982857
2022-02-14 08:05:00,6.301579233982857
2022-02-14 08:10:00,6.301579233982857
2022-02-14 08:15:00,6.301579233982857
2022-02-14 08:20:00,6.301579233982857
2022-02-14 08:25:00,6.301579233982857
2022-02-14 08:30:00,6.301579233982857
2022-02-14 08:35:00,6.301579233982857
2022-02-14 08:40:00,6.301579233982857
2022-02-14 08:45:00,6.301579233982857
2022-02-14 08:50:00,6.301579233982857
2022-02-14 08:55:00,6.301579233982857
2022-02-14 09:00:00,6.301579233982857
2022-02-14 09:05:00,6.301579233982857
2022-02-14 09:10:00,6.301579233982857
2022-02-14 09:15:00,6.301579233982857
2022-02-14 09:20:00,6.301579233982857
2022-02-14 09:25:00,6.301579233982857
2022-02-14 09:30:00,6.301579233982857
2022-02-14 09:35:00,6.301579233982857
2022-02-14 09:40:00,6.301579233982857
2022-02-14 09:45:00,6.301579233982857
2022-02-14 09:50:00,6.301579233982857
2022-02-14 09:55:00,6.301579233982857
2022-02-14 10:00:00,6.301579233982857
2022-02-14 10:05:00,6.301579233982857
2022-02-14 10:10:00,6.301579233982857
2022-02-14 10:15:00,6.301579233982857
2022-02-14 10:20:00,6.301579233982857
2022-02-14 10:25:00,6.301579233982857
2022-02-14 10:30:00,6.301579233982857
2022-02-14 10:35:00,6.301579233982857
2022-02-14 10:40:00,6.301579233982857
2022-02-14 10:45:00,6.301579233982857
2022-02-14 10:50:00,6.301579233982857
2022-02-14 10:55:00,6.301579233982857
2022-02-14 11:00:00,6.301579233982857
2022-02-14 11:05:00,6.301579233982857
2022-02-14 11:10:00,6.301579233982857
2022-02-14 11:15:00,6.301579233982857
2022-02-14 11:20:00,6.301579233982857
2022-02-14 11:25:00,6.301579233982857
2022-02-14 11:30:00,6.301579233982857
2022-02-14 11:35:00,6.301579233982857
2022-02-14 11:40:00,6.301579233982857
2022-02-14 11:45:00,6.301579233982857
2022-02-14 11:50:00,6.301579233982857
2022-02-14 11:55:00,6.301579233982857
2022-02-14 12:00:00,6.301579233982857
2022-02-14 12:05:00,6.301579233982857
2022-02-14 12:10:00,6.301579233982857
2022-02-14 12:15:00,6.301579233982857
2022-02-14 12:20:00,6.301579233982857
2022-02-14 12:25:00,6.301579233982857
2022-02-14 12:30:00,6.301579233982857
2022-02-14 12:35:00,6.301579233982857
2022-02-14 12:40:00,6.301579233982857
2022-02-14 12:45:00,6.301579233982857
2022-02-14 12:50:00,6.301579233982857
2022-02-14 12:55:00,6.301579233982857
2022-02-14 13:00:00,6.301579233982857
2022-02-14 13:05:00,4.002070181669825
2022-02-14 13:10:00,0.036751454128994034
2022-02-14 13:15:00,1.7583729076667192
2022-02-14 13:20:00,1.306370117052563
2022-02-14 13:25:00,0.582210859241466
2022-02-14 13:30:00,0.582210859241466
2022-02-14 13:35:00,2.8107697755315435
2022-02-14 13:40:00,4.033617577740649
2022-02-14 13:45:00,4.456558558065885
2022-02-14 13:50:00,4.456558558065885
2022-02-14 13:55:00,4.456558558065885
2022-02-14 14:00:00,4.456558558065885
2022-02-14 14:05:00,4.456558558065885
2022-02-14 14:10:00,4.456558558065885
2022-02-14 14:15:00,4.456558558065885
2022-02-14 14:20:00,4.456558558065885
2022-02-14 14:25:00,4.456558558065885
2022-02-14 14:30:00,4.456558558065885
2022-02-14 14:35:00,4.456558558065885
2022-02-14 14:40:00,4.456558558065885
2022-02-14 14:45:00,4.456558558065885
2022-02-14 14:50:00,4.456558558065885
2022-02-14 14:55:00,4.456558558065885
2022-02-14 15:00:00,4.456558558065885
2022-02-14 15:05:00,4.456558558065885
2022-02-14 15:10:00,4.456558558065885
2022-02-14 15:15:00,4.456558558065885
2022-02-14 15:20:00,4.456558558065885
2022-02-14 15:25:00,4.456558558065885
2022-02-14 15:30:00,4.456558558065885
2022-02-14 15:35:00,4.456558558065885
2022-02-14 15:40:00,4.456558558065885
2022-02-14 15:45:00,4.456558558065885
2022-02-14 15:50:00,4.456558558065885
2022-02-14 15:55:00,4.456558558065885
2022-02-14 16:00:00,4.456558558065885
2022-02-14 17:05:00,4.456558558065885
2022-02-14 17:10:00,4.456558558065885
2022-02-14 17:15:00,4.456558558065885
2022-02-14 17:20:00,4.456558558065885
2022-02-14 17:25:00,4.456558558065885
2022-02-14 17:30:00,4.456558558065885
2022-02-14 17:35:00,4.456558558065885
2022-02-14 17:40:00,4.456558558065885
2022-02-14 17:45:00,4.456558558065885
2022-02-14 17:50:00,4.456558558065885
2022-02-14 17:55:00,4.456558558065885
2022-02-14 18:00:00,4.456558558065885
2022-02-14 18:05:00,4.456558558065885
2022-02-14 18:10:00,4.456558558065885
2022-02-14 18:15:00,4.456558558065885
2022-02-14 18:20:00,4.456558558065885
2022-02-14 18:25:00,4.456558558065885
2022-02-14 18:30:00,4.456558558065885
2022-02-14 18:35:00,4.456558558065885
2022-02-14 18:40:00,4.456558558065885
2022-02-14 18:45:00,4.456558558065885
2022-02-14 18:50:00,4.456558558065885
2022-02-14 18:55:00,4.456558558065885
2022-02-14 19:00:00,4.456558558065885
2022-02-14 19:05:00,4.456558558065885
2022-02-14 19:10:00,4.456558558065885
2022-02-14 19:15:00,4.456558558065885
2022-02-14 19:20:00,4.456558558065885
2022-02-14 19:25:00,4.456558558065885
2022-02-14 19:30:00,4.456558558065885
2022-02-14 19:35:00,4.456558558065885
2022-02-14 19:40:00,4.456558558065885
2022-02-14 19:45:00,4.456558558065885
2022-02-14 19:50:00,4.456558558065885
2022-02-14 19:55:00,4.456558558065885
2022-02-14 20:00:00,4.456558558065885
2022-02-14 20:05:00,4.456558558065885
2022-02-14 20:10:00,4.456558558065885
2022-02-14 20:15:00,4.456558558065885
2022-02-14 20:20:00,4.456558558065885
2022-02-14 20:25:00,4.456558558065885
2022-02-14 20:30:00,4.456558558065885
2022-02-14 20:35:00,4.456558558065885
2022-02-14 20:40:00,4.456558558065885
2022-02-14 20:45:00,4.456558558065885
2022-02-14 20:50:00,4.456558558065885
2022-02-14 20:55:00,4.456558558065885
2022-02-14 21:00:00,4.456558558065885
2022-02-14 21:05:00,4.456558558065885
2022-02-14 21:10:00,4.456558558065885
2022-02-14 21:15:00,4.456558558065885
2022-02-14 21:20:00,4.456558558065885
2022-02-14 21:25:00,4.456558558065885
2022-02-14 21:30:00,4.456558558065885
2022-02-14 21:35:00,4.456558558065885
2022-02-14 21:40:00,4.456558558065885
2022-02-14 21:45:00,4.456558558065885
2022-02-14 21:50:00,4.456558558065885
2022-02-14 21:55:00,4.456558558065885
2022-02-14 22:00:00,4.456558558065885
2022-02-14 22:05:00,4.456558558065885
2022-02-14 22:10:00,4.456558558065885
2022-02-14 22:15:00,4.456558558065885
2022-02-14 22:20:00,4.456558558065885
2022-02-14 22:25:00,4.456558558065885
2022-02-14 22:30:00,4.456558558065885
2022-02-14 22:35:00,4.456558558065885
2022-02-14 22:40:00,4.456558558065885
2022-02-14 22:45:00,4.456558558065885
2022-02-14 22:50:00,4.456558558065885
2022-02-14 22:55:00,4.456558558065885
2022-02-14 23:00:00,4.456558558065885
2022-02-14 23:05:00,4.456558558065885
2022-02-14 23:10:00,4.456558558065885
2022-02-14 23:15:00,4.456558558065885
2022-02-14 23:20:00,4.456558558065885
2022-02-14 23:25:00,4.456558558065885
2022-02-14 23:30:00,4.456558558065885
2022-02-14 23:35:00,4.456558558065885
2022-02-14 23:40:00,4.456558558065885
2022-02-14 23:45:00,4.456558558065885
2022-02-14 23:50:00,4.456558558065885
2022-02-14 23:55:00,4.456558558065885
2022-02-15 00:00:00,4.456558558065885
2022-02-15 00:05:00,4.456558558065885
2022-02-15 00:10:00,4.456558558065885
2022-02-15 00:15:00,4.456558558065885
2022-02-15 00:20:00,4.456558558065885
2022-02-15 00:25:00,4.456558558065885
2022-02-15 00:30:00,4.456558558065885
2022-02-15 00:35:00,4.456558558065885
2022-02-15 00:40:00,4.456558558065885
2022-02-15 00:45:00,4.456558558065885
2022-02-15 00:50:00,4.456558558065885
2022-02-15 00:55:00,4.456558558065885
2022-02-15 01:00:00,4.456558558065885
2022-02-15 01:05:00,4.456558558065885
2022-02-15 01:10:00,4.456558558065885
2022-02-15 01:15:00,4.456558558065885
2022-02-15 01:20:00,4.456558558065885
2022-02-15 01:25:00,4.456558558065885
2022-02-15 01:30:00,4.456558558065885
2022-02-15 01:35:00,4.456558558065885
2022-02-15 01:40:00,4.456558558065885
2022-02-15 01:45:00,4.456558558065885
2022-02-15 01:50:00,4.456558558065885
2022-02-15 01:55:00,4.456558558065885
2022-02-15 02:00:00,4.456558558065885
2022-02-15 02:05:00,4.456558558065885
2022-02-15 02:10:00,4.456558558065885
2022-02-15 02:15:00,4.456558558065885
2022-02-15 02:20:00,4.456558558065885
2022-02-15 02:25:00,4.456558558065885
2022-02-15 02:30:00,4.456558558065885
2022-02-15 02:35:00,4.456558558065885
2022-02-15 02:40:00,5.967117208339017
2022-02-15 02:45:00,4.169262992354398
2022-02-15 02:50:00,3.6182268521786862
2022-02-15 02:55:00,3.2523325946248676
2022-02-15 03:00:00,5.097794022142021
2022-02-15 03:05:00,4.917436970206349
2022-02-15 03:10:00,3.7308413590307077
2022-02-15 03:15:00,3.0099619320399946
2022-02-15 03:20:00,4.064275582062831
2022-02-15 03:25:00,3.2567629837822785
2022-02-15 03:30:00,2.273554209325096
2022-02-15 03:35:00,3.1484413958747632
2022-02-15 03:40:00,3.9327601176473674
2022-02-15 03:45:00,5.052404534646417
2022-02-15 03:50:00,5.572204320652369
2022-02-15 03:55:00,5.484580561769697
2022-02-15 04:00:00,6.003482903285166
2022-02-15 04:05:00,5.5627163254051935
2022-02-15 04:10:00,5.5627163254051935
2022-02-15 04:15:00,5.5627163254051935
2022-02-15 04:20:00,6.6672480427703675
2022-02-15 04:25:00,6.8404043368706295
2022-02-15 04:30:00,7.6062492174481955
2022-02-15 04:35:00,7.864663063174711
2022-02-15 04:40:00,8.208167435883654
2022-02-15 04:45:00,9.373129874634705
2022-02-15 04:50:00,9.024031737438289
2022-02-15 04:55:00,9.365112218286676
2022-02-15 05:00:00,9.78981555550664
2022-02-15 05:05:00,9.616398772648184
2022-02-15 05:10:00,9.3556179214975
2022-02-15 05:15:00,8.561889903185035
2022-02-15 05:20:00,8.302094907804712
2022-02-15 05:25:00,8.64209923834279
2022-02-15 05:30:00,6.390735320701256
2022-02-15 05:35:00,6.390735320701256
2022-02-15 05:40:00,8.513564198977209
2022-02-15 05:45:00,9.320261222303717
2022-02-15 05:50:00,10.725541159807294
2022-02-15 05:55:00,10.80746014386941
2022-02-15 06:00:00,8.805936143895439
2022-02-15 06:05:00,8.060911677557064
2022-02-15 06:10:00,9.660639678843472
2022-02-15 06:15:00,9.499516525127351
2022-02-15 06:20:00,9.09374231505588
2022-02-15 06:25:00,8.357781328748509
2022-02-15 06:30:00,8.03531762447496
2022-02-15 06:35:00,8.889129806429082
2022-02-15 06:40:00,7.823805359869679
2022-02-15 06:45:00,7.584328222394518
2022-02-15 06:50:00,8.053565076206914
2022-02-15 06:55:00,8.211308183517389
2022-02-15 07:00:00,7.402358227647706
2022-02-15 07:05:00,7.946928488807148
2022-02-15 07:10:00,8.182182924560788
2022-02-15 07:15:00,9.026386078644292
2022-02-15 07:20:00,8.947420446582711
2022-02-15 07:25:00,7.392099278008645
2022-02-15 07:30:00,7.313845072144945
2022-02-15 07:35:00,7.4693760077497355
2022-02-15 07:40:00,6.267425988735979
2022-02-15 07:45:00,7.894243268992473
2022-02-15 07:50:00,8.790470483527335
2022-02-15 07:55:00,8.71358331395554
2022-02-15 08:00:00,8.481878903561269
2022-02-15 08:05:00,9.009360424694764
2022-02-15 08:10:00,9.68246033013478
2022-02-15 08:15:00,9.605754141169905
2022-02-15 08:20:00,10.703035430310708
2022-02-15 08:25:00,10.626636193772125
2022-02-15 08:30:00,10.198813350690257
2022-02-15 08:35:00,12.480496994336104
2022-02-15 08:40:00,12.342120309426303
2022-02-15 08:45:00,6.712734301790324
2022-02-15 08:50:00,4.413175765825615
2022-02-15 08:55:00,7.707844155713199
2022-02-15 09:00:00,6.432074035808948
2022-02-15 09:05:00,5.511610350238851
2022-02-15 09:10:00,6.394554820827567
2022-02-15 09:15:00,4.7150648969423825
2022-02-15 09:20:00,4.061546391612056
2022-02-15 09:25:00,4.621840458901146
2022-02-15 09:30:00,5.3381857776055375
2022-02-15 09:35:00,5.418632918630461
2022-02-15 09:40:00,5.094450602692899
2022-02-15 09:45:00,6.345419368208479
2022-02-15 09:50:00,7.053083070745872
2022-02-15 09:55:00,5.8239725299855305
2022-02-15 10:00:00,6.061282184742017
2022-02-15 10:05:00,5.417431067312865
2022-02-15 10:10:00,5.178256263505623
2022-02-15 10:15:00,5.571890315396547
2022-02-15 10:20:00,5.65107991342138
2022-02-15 10:25:00,4.275031800051475
2022-02-15 10:30:00,3.2837630826301947
2022-02-15 10:35:00,3.2837630826301947
2022-02-15 10:40:00,3.2837630826301947
2022-02-15 10:45:00,3.2837630826301947
2022-02-15 10:50:00,3.2837630826301947
2022-02-15 10:55:00,3.2837630826301947
2022-02-15 11:00:00,3.2837630826301947
2022-02-15 11:05:00,3.2837630826301947
2022-02-15 11:10:00,3.2837630826301947
2022-02-15 11:15:00,3.2837630826301947
2022-02-15 11:20:00,3.2837630826301947
2022-02-15 11:25:00,3.2837630826301947
2022-02-15 11:30:00,3.2837630826301947
2022-02-15 11:35:00,3.2837630826301947
2022-02-15 11:40:00,3.2837630826301947
2022-02-15 11:45:00,3.2837630826301947
2022-02-15 11:50:00,5.082517657687457
2022-02-15 11:55:00,5.241784686927906
2022-02-15 12:00:00,7.693502295641455
2022-02-15 12:05:00,7.452037451443748
2022-02-15 12:10:00,5.963857494263459
2022-02-15 12:15:00,4.68584888461064
2022-02-15 12:20:00,5.436207619343731
2022-02-15 12:25:00,4.946471232697719
2022-02-15 12:30:00,6.481761943326724
2022-02-15 12:35:00,6.1517942565293415
2022-02-15 12:40:00,3.7432193694336493
2022-02-15 12:45:00,2.482715905353164
2022-02-15 12:50:00,4.147003910541479
2022-02-15 12:55:00,4.147003910541479
2022-02-15 13:00:00,5.293685977936875
2022-02-15 13:05:00,3.8492408651477006
2022-02-15 13:10:00,3.7619230560717396
2022-02-15 13:15:00,2.895727421575381
2022-02-15 13:20:00,4.701358818019781
2022-02-15 13:25:00,3.393198057616601
2022-02-15 13:30:00,4.668645672290228
2022-02-15 13:35:00,4.311695219684077
2022-02-15 13:40:00,4.947206079489253
2022-02-15 13:45:00,3.884644248179705
2022-02-15 13:50:00,4.247755044603731
2022-02-15 13:55:00,4.338207597447661
2022-02-15 14:00:00,3.9787753794502776
2022-02-15 14:05:00,1.3032499200555696
2022-02-15 14:10:00,0.46900870598551275
2022-02-15 14:15:00,-2.1909094285517576
2022-02-15 14:20:00,-3.951029907565874
2022-02-15 14:25:00,-3.1860585328932434
2022-02-15 14:30:00,-4.367524667186342
2022-02-15 14:35:00,-2.5531010229106683
2022-02-15 14:40:00,-3.4481038832184456
2022-02-15 14:45:00,-2.2759445472815987
2022-02-15 14:50:00,-1.683302903245849
2022-02-15 14:55:00,-2.081512659975472
2022-02-15 15:00:00,-1.0922864403439811
2022-02-15 15:05:00,-2.096459271045342
2022-02-15 15:10:00,-1.199743073883318
2022-02-15 15:15:00,-1.601937105270935
2022-02-15 15:20:00,-1.601937105270935
2022-02-15 15:25:00,-1.2011368997856726
2022-02-15 15:30:00,-1.8061010036644918
2022-02-15 15:35:00,-3.1329025249116382
2022-02-15 15:40:00,-2.5290482062751187
2022-02-15 15:45:00,-1.6219526704420064
2022-02-15 15:50:00,-0.5063409069253101
2022-02-15 15:55:00,-0.5063409069253101
2022-02-15 16:00:00,1.1380130660604675
2022-02-15 17:05:00,1.1380130660604675
2022-02-15 17:10:00,1.551299212449961
2022-02-15 17:15:00,2.277639267101213
2022-02-15 17:20:00,2.5179329530028784
2022-02-15 17:25:00,2.5179329530028784
2022-02-15 17:30:00,2.5179329530028784
2022-02-15 17:35:00,2.5179329530028784
2022-02-15 17:40:00,4.8735232967244935
2022-02-15 17:45:00,5.075237061654112
2022-02-15 17:50:00,4.87208597544544
2022-02-15 17:55:00,2.4967771777651087
2022-02-15 18:00:00,1.9987936421295982
2022-02-15 18:05:00,-0.6612927173065194
2022-02-15 18:10:00,-1.047454544938166
2022-02-15 18:15:00,-1.6252781328513468
2022-02-15 18:20:00,-1.9065643357839477
2022-02-15 18:25:00,-1.9065643357839477
2022-02-15 18:30:00,-1.9065643357839477
2022-02-15 18:35:00,-1.9065643357839477
2022-02-15 18:40:00,-1.9065643357839477
2022-02-15 18:45:00,-1.9065643357839477
2022-02-15 18:50:00,-1.9065643357839477
2022-02-15 18:55:00,-1.9065643357839477
2022-02-15 19:00:00,-1.9065643357839477
2022-02-15 19:05:00,-1.9065643357839477
2022-02-15 19:10:00,-1.9065643357839477
2022-02-15 19:15:00,-1.9065643357839477
2022-02-15 19:20:00,-1.9065643357839477
2022-02-15 19:25:00,-1.9065643357839477
2022-02-15 19:30:00,-1.9065643357839477
2022-02-15 19:35:00,-1.9065643357839477
2022-02-15 19:40:00,-1.9065643357839477
2022-02-15 19:45:00,-1.9065643357839477
2022-02-15 19:50:00,-1.9065643357839477
2022-02-15 19:55:00,-1.9065643357839477
2022-02-15 20:00:00,-1.9065643357839477
2022-02-15 20:05:00,-1.9065643357839477
2022-02-15 20:10:00,-1.9065643357839477
2022-02-15 20:15:00,-1.9065643357839477
2022-02-15 20:20:00,-1.9065643357839477
2022-02-15 20:25:00,-1.9065643357839477
2022-02-15 20:30:00,-1.9065643357839477
2022-02-15 20:35:00,-1.9065643357839477
2022-02-15 20:40:00,-1.9065643357839477
2022-02-15 20:45:00,-1.9065643357839477
2022-02-15 20:50:00,-1.9065643357839477
2022-02-15 20:55:00,-1.9065643357839477
2022-02-15 21:00:00,-1.9065643357839477
2022-02-15 21:05:00,-1.9065643357839477
2022-02-15 21:10:00,-1.9065643357839477
2022-02-15 21:15:00,-1.9065643357839477
2022-02-15 21:20:00,-1.9065643357839477
2022-02-15 21:25:00,-1.9065643357839477
2022-02-15 21:30:00,-1.9065643357839477
2022-02-15 21:35:00,-1.9065643357839477
2022-02-15 21:40:00,-1.9065643357839477
2022-02-15 21:45:00,-1.9065643357839477
2022-02-15 21:50:00,-1.9065643357839477
2022-02-15 21:55:00,-1.9065643357839477
2022-02-15 22:00:00,-1.9065643357839477
2022-02-15 22:05:00,-1.9065643357839477
2022-02-15 22:10:00,-1.9065643357839477
2022-02-15 22:15:00,-1.9065643357839477
2022-02-15 22:20:00,-1.9065643357839477
2022-02-15 22:25:00,-1.9065643357839477
2022-02-15 22:30:00,-1.9065643357839477
2022-02-15 22:35:00,-1.9065643357839477
2022-02-15 22:40:00,-1.9065643357839477
2022-02-15 22:45:00,-1.9065643357839477
2022-02-15 22:50:00,-1.9065643357839477
2022-02-15 22:55:00,-1.9065643357839477
2022-02-15 23:00:00,-1.9065643357839477
2022-02-15 23:05:00,-1.9065643357839477
2022-02-15 23:10:00,-1.9065643357839477
2022-02-15 23:15:00,-1.9065643357839477
2022-02-15 23:20:00,-1.9065643357839477
2022-02-15 23:25:00,-1.9065643357839477
2022-02-15 23:30:00,-1.9065643357839477
2022-02-15 23:35:00,-1.9065643357839477
2022-02-15 23:40:00,-1.9065643357839477
2022-02-15 23:45:00,-1.9065643357839477
2022-02-15 23:50:00,-1.9065643357839477
2022-02-15 23:55:00,-1.9065643357839477
2022-02-16 00:00:00,-1.9065643357839477
2022-02-16 00:05:00,-1.9065643357839477
2022-02-16 00:10:00,-1.9065643357839477
2022-02-16 00:15:00,-1.9065643357839477
2022-02-16 00:20:00,-1.9065643357839477
2022-02-16 00:25:00,-1.9065643357839477
2022-02-16 00:30:00,-1.9065643357839477
2022-02-16 00:35:00,-1.9065643357839477
2022-02-16 00:40:00,-1.9065643357839477
2022-02-16 00:45:00,-1.9065643357839477
2022-02-16 00:50:00,-1.9065643357839477
2022-02-16 00:55:00,-1.9065643357839477
2022-02-16 01:00:00,-1.9065643357839477
2022-02-16 01:05:00,-1.9065643357839477
2022-02-16 01:10:00,-1.9065643357839477
2022-02-16 01:15:00,-1.9065643357839477
2022-02-16 01:20:00,-1.9065643357839477
2022-02-16 01:25:00,-1.9065643357839477
2022-02-16 01:30:00,-1.9065643357839477
2022-02-16 01:35:00,-1.9065643357839477
2022-02-16 01:40:00,-1.9065643357839477
2022-02-16 01:45:00,-1.9065643357839477
2022-02-16 01:50:00,-1.9065643357839477
2022-02-16 01:55:00,-1.9065643357839477
2022-02-16 02:00:00,-1.9065643357839477
2022-02-16 02:05:00,-1.9065643357839477
2022-02-16 02:10:00,-1.9065643357839477
2022-02-16 02:15:00,-1.9065643357839477
2022-02-16 02:20:00,-1.9065643357839477
2022-02-16 02:25:00,-1.9065643357839477
2022-02-16 02:30:00,-1.9065643357839477
2022-02-16 02:35:00,-1.9065643357839477
2022-02-16 02:40:00,-1.9065643357839477
2022-02-16 02:45:00,-1.9065643357839477
2022-02-16 02:50:00,-1.9065643357839477
2022-02-16 02:55:00,-1.9065643357839477
2022-02-16 03:00:00,-1.9065643357839477
2022-02-16 03:05:00,-1.9065643357839477
2022-02-16 03:10:00,-1.9065643357839477
2022-02-16 03:15:00,-1.9065643357839477
2022-02-16 03:20:00,-1.9065643357839477
2022-02-16 03:25:00,-1.9065643357839477
2022-02-16 03:30:00,-1.9065643357839477
2022-02-16 03:35:00,-1.9065643357839477
2022-02-16 03:40:00,-1.9065643357839477
2022-02-16 03:45:00,-1.9065643357839477
2022-02-16 03:50:00,-1.9065643357839477
2022-02-16 03:55:00,-1.9065643357839477
2022-02-16 04:00:00,-1.9065643357839477
2022-02-16 04:05:00,-1.9065643357839477
2022-02-16 04:10:00,-1.9065643357839477
2022-02-16 04:15:00,-1.9065643357839477
2022-02-16 04:20:00,-1.9065643357839477
2022-02-16 04:25:00,-1.9065643357839477
2022-02-16 04:30:00,-1.9065643357839477
2022-02-16 04:35:00,-1.9065643357839477
2022-02-16 04:40:00,-1.9065643357839477
2022-02-16 04:45:00,-1.9065643357839477
