is_start,is_end,oos_start,oos_end,channel_length,stop_pct,is_return_over_drawdown,is_net_profit,is_worst_drawdown,oos_net_profit,oos_worst_drawdown,oos_trade_count,oos_return_over_drawdown,oos_sharpe_like,window_number
2015-08-01 14:05:00,2019-08-01 14:05:00,2019-08-01 14:05:00,2019-11-01 14:05:00,1000,0.01,17.459037133283257,51060.69999999981,-2924.5999999999767,7536.899999999991,-1641.9000000000087,17.0,4.590352640233846,0.026962360205063034,49
2015-11-01 14:05:00,2019-11-01 14:05:00,2019-11-01 14:05:00,2020-02-01 14:05:00,500,0.01,20.40988951276868,78878.09999999973,-3864.700000000128,-431.00000000001137,-4025.800000000003,28.0,-0.10705946644145538,-0.0016339361738057603,50
2016-02-01 14:05:00,2020-02-01 14:05:00,2020-02-01 14:05:00,2020-05-01 14:05:00,1000,0.005,16.818867103259628,42503.80000000149,-2527.149999999936,22435.35000000025,-3791.5999999999913,70.0,5.917119421880025,0.027686138293719728,51
2016-05-01 14:05:00,2020-05-01 14:05:00,2020-05-01 14:05:00,2020-08-01 14:05:00,2000,0.005,24.849121950137675,55963.950000001336,-2252.1499999999505,2204.150000000016,-1133.1500000000087,25.0,1.9451528923796488,0.013204168592966458,52
2016-08-01 14:05:00,2020-08-01 14:05:00,2020-08-01 14:05:00,2020-11-01 14:05:00,2000,0.005,25.32360189152715,57032.550000001254,-2252.149999999936,1470.5500000000552,-954.3999999999796,17.0,1.5408109807209625,0.009570387779767238,53
2016-11-01 14:05:00,2020-11-01 14:05:00,2020-11-01 14:05:00,2021-02-01 14:05:00,1500,0.005,25.812015503877113,63931.20000000141,-2476.7999999999447,2422.799999999983,-1183.199999999997,36.0,2.0476673427991794,0.017440351490630956,54
2017-02-01 14:05:00,2021-02-01 14:05:00,2021-02-01 14:05:00,2021-05-01 14:05:00,2000,0.005,25.715671691496077,57915.55000000124,-2252.149999999936,3092.0999999999945,-1310.0,27.0,2.3603816793893087,0.01933684870888175,55
2017-05-01 14:05:00,2021-05-01 14:05:00,2021-05-01 14:05:00,2021-08-01 14:05:00,1500,0.005,26.176800710595415,64834.70000000128,-2476.7999999999447,1165.250000000055,-1500.550000000003,30.0,0.7765485988471246,0.006790187141330595,56
2017-08-01 14:05:00,2021-08-01 14:05:00,2021-08-01 14:05:00,2021-11-01 14:05:00,1500,0.005,25.29744024547896,62656.700000001256,-2476.7999999999593,3222.5500000000084,-1573.3999999999796,29.0,2.048144146434505,0.01565732828127273,57
2017-11-01 14:05:00,2021-11-01 14:05:00,2021-11-01 14:05:00,2022-02-01 14:05:00,2000,0.005,26.53169193881513,59753.35000000118,-2252.1499999999505,8621.800000000057,-1389.1500000000233,28.0,6.206529172515505,0.03915117760535281,58
2018-02-01 14:05:00,2022-02-01 14:05:00,2022-02-01 14:05:00,2022-05-01 14:05:00,500,0.005,33.20071090809772,103211.05000000232,-3108.699999999968,34378.40000000023,-3061.5500000000175,64.0,11.229083307474982,0.04730299087988063,59
2018-05-01 14:05:00,2022-05-01 14:05:00,2022-05-01 14:05:00,2022-08-01 14:05:00,500,0.005,42.81622543185357,133102.80000000243,-3108.6999999999825,17668.000000000276,-1985.0499999999738,39.0,8.900531472759129,0.04150431776692666,60
2018-08-01 14:05:00,2022-08-01 14:05:00,2022-08-01 14:05:00,2022-11-01 14:05:00,500,0.005,47.091726445138924,146394.05000000255,-3108.6999999999825,2579.7000000003654,-4915.199999999852,59.0,0.5248413085938402,0.007967503155576818,61
2018-11-01 14:05:00,2022-11-01 14:05:00,2022-11-01 14:05:00,2023-02-01 14:05:00,1500,0.005,30.03509901064249,100333.75000000143,-3340.5499999999884,5504.150000000126,-1301.1000000000058,25.0,4.230381984474754,0.023614627015096184,62
2019-02-01 14:05:00,2023-02-01 14:05:00,2023-02-01 14:05:00,2023-05-01 14:05:00,500,0.005,29.497660319011764,144986.90000000267,-4915.199999999866,10403.550000000389,-2170.4499999999243,60.0,4.7932686770028115,0.025655859608589127,63
2019-05-01 14:05:00,2023-05-01 14:05:00,2023-05-01 14:05:00,2023-08-01 14:05:00,500,0.005,31.19351196289228,153322.35000000306,-4915.199999999837,3485.700000000128,-1603.800000000003,42.5,2.1734006734007494,0.013577921699959118,64
2019-08-01 14:05:00,2023-08-01 14:05:00,2023-08-01 14:05:00,2023-11-01 14:05:00,500,0.005,31.736877441407334,155993.10000000292,-4915.199999999924,3908.1000000001777,-2484.0499999999884,48.5,1.573277510517178,0.015275291109625482,65
2019-11-01 14:05:00,2023-11-01 14:05:00,2023-11-01 14:05:00,2024-02-01 14:05:00,500,0.005,31.171579996746225,153214.55000000287,-4915.199999999866,8351.900000000216,-1228.9999999999563,40.0,6.795687550854771,0.03403925398482878,66
2020-02-01 14:05:00,2024-02-01 14:05:00,2024-02-01 14:05:00,2024-05-01 14:05:00,500,0.005,32.659159342449406,160526.30000000296,-4915.199999999866,-364.74999999986096,-2955.0999999999913,38.0,-0.12343067916478699,-0.0019501327716943666,67
2020-05-01 14:05:00,2024-05-01 14:05:00,2024-05-01 14:05:00,2024-08-01 14:05:00,500,0.005,26.629506429037733,130889.3500000027,-4915.199999999866,-1144.4999999997362,-4574.9999999998545,48.0,-0.2501639344261798,-0.004856003804389228,68
2020-08-01 14:05:00,2024-08-01 14:05:00,2024-08-01 14:05:00,2024-11-01 14:05:00,500,0.005,24.633748372397108,121079.80000000297,-4915.199999999866,6058.0000000003,-1741.999999999971,52.0,3.477611940298738,0.02402607009927076,69
2020-11-01 14:05:00,2024-11-01 14:05:00,2024-11-01 14:05:00,2025-02-01 14:05:00,500,0.005,25.20394897461069,123882.45000000308,-4915.199999999866,1086.8500000001168,-2706.5499999999447,34.0,0.40156287524713713,0.00487691076440651,70
2021-02-01 14:05:00,2025-02-01 14:05:00,2025-02-01 14:05:00,2025-05-01 14:05:00,500,0.005,24.605478922527364,120940.8500000032,-4915.199999999866,11330.600000000293,-1308.4499999999534,46.0,8.65955902021529,0.03168949853806931,71
2021-05-01 14:05:00,2025-05-01 14:05:00,2025-05-01 14:05:00,2025-08-01 14:05:00,500,0.005,25.4356689453139,125021.40000000347,-4915.199999999866,7896.000000000158,-1806.449999999968,51.0,4.371003902682221,0.019649491810385316,72
2021-08-01 14:05:00,2025-08-01 14:05:00,2025-08-01 14:05:00,2025-11-01 14:05:00,500,0.005,26.891682942709778,132178.0000000035,-4915.199999999866,2563.050000000189,-1263.9999999999418,39.0,2.0277294303799898,0.011609901748002315,73
2021-11-01 14:05:00,2025-11-01 14:05:00,2025-11-01 14:05:00,2026-02-01 14:05:00,500,0.005,26.555308024089996,130524.65000000359,-4915.199999999866,5706.550000000036,-1355.3499999999622,31.0,4.21038846054539,0.025843679995933604,74
